HDHF,HDLF,LDHF,LDLF
0.178849115520989,0.580414985377609,0.193905144792417,0.38217260013389
0.178846093023768,0.573425735779965,0.193885435734678,0.383174782251711
0.178843543959852,0.566239505333141,0.193868127634329,0.384096080149943
0.17884139175287,0.558924010307393,0.193852913382685,0.384936531539113
0.178839572566189,0.551535916262686,0.193839527424297,0.38569652110188
0.178838033134136,0.544121972347752,0.193827739805099,0.386376740962724
0.178836728968972,0.536720240971728,0.19381735111732,0.386978155403086
0.178835622877673,0.529361316412383,0.193808188200493,0.387501968781898
0.178834683734288,0.522069467526984,0.193800100480642,0.387949595967364
0.178833885463187,0.514863670098305,0.193792956848726,0.388322634835935
0.178833206196418,0.507758515065388,0.193786642995256,0.388622840569707
0.178832627574893,0.500764992090927,0.193781059131217,0.388852101601521
